label,text
non_real_time_crisis,"stopped this morning and took this,   while thinking earthquake weather https://t.co/lUHj5DoI6r"
non_real_time_crisis,The earthquake had left hundreds of people (  ).  (A)homeless (B)home (C)moved out (D)vacant  ç
non_real_time_crisis,@WilliamShatner oh and damn this heat this is for sure what they term earthquake weather
non_real_time_crisis,How to Pronounce One-Shotted â†ºRTâ
non_real_time_crisis,i would move to cali but i aint tryna die from an earthquake
non_real_time_crisis,"This is pretty impressive, proof that the huge political earthquake result in electing @RosieDuffield1 has not stopâ€¦ https://t.co/Oa8D7rnaQd"
non_real_time_crisis,An earthquake could happen and I'd still be sleeping
non_real_time_crisis,Apparently Mum now knows earthquake
non_real_time_crisis,"bantay sa earthquake drill tapos magrereview right after this, laban! "
non_real_time_crisis,"Causing an earthquake, breaking the ground !!"
non_real_time_crisis,damn office tiba tiba gegar. please not an earthquake please please 
non_real_time_crisis,What does snowfall and earthquakes have in common? Anything above 1.5 and people go crazy! #sevierville #earthquake
non_real_time_crisis,jesus this thunder is making an earthquake 
non_real_time_crisis,Theres finna be an earthquake...
non_real_time_crisis,"I hate to say it but, that's kind of earthquake weather."
non_real_time_crisis,I  because I failed to perdict an earthquake.
non_real_time_crisis,This earthquake weather + retrograde season around the corner= spooky.
non_real_time_crisis,"2017-08-03T13:54:20.460Z :: 3.44 earthquake @ -155., 19.48, https://t.co/xIXzpI32P4"
non_real_time_crisis,This is earthquake weather..
non_real_time_crisis,Yo we better not get an earthquake. I don't want to experience one!!
non_real_time_crisis,"neinukakhanuk åœ°éœ‡(jishin, earthquake)"
non_real_time_crisis,"Guys, it's not raining &amp; there are huge lightning storms. This is earthquake weather. Quote me on that."
non_real_time_crisis,Ummm why is this earthquake weather ? 
non_real_time_crisis,This is how I know it's earthquake weather because it's hot as fuck in San Mateo but right over the water: https://t.co/CIEnDwzERH
non_real_time_crisis,Today in Oklahoma: Is that a thunderstorm of the rumble that precedes an earthquake? I guess I'll find out in a few seconds. 
non_real_time_crisis,Second night of earthquakes in Oklahoma City. https://t.co/6pcMBZ9OZq
non_real_time_crisis,"This is earthquake weather. Why is it 90 degrees, lightening &amp; windy as hell"
non_real_time_crisis,If there is an earthquake soon I just hope I'm with my animals so I can protect them 
non_real_time_crisis,@lexieebabbey The earthquake that is approaching
non_real_time_crisis,@CalvertMadeline @GeoTenerife @involcan @queensu Are the red dot #earthquake  locations under La Palma?
non_real_time_crisis,"Love is like an earthquake-unpredictable, a little scary, but when the hard part is over you realize how lucky you truly are #R0b0t3rr0r"
non_real_time_crisis,Dis earthquake weather
non_real_time_crisis,This is earthquake weather 
non_real_time_crisis,"During earthquake: If a power line falls on your vehicle, do not get out. Wait for assistance"
non_real_time_crisis,Your mom probably thinks an earthquake is going on rn https://t.co/1wcNWyTGeA
non_real_time_crisis,This is some earthquake weather
non_real_time_crisis,So why did that gross cunt Hillary steal BILLIONS from poor starving children in Haiti after the earthquake? https://t.co/gW0dRWoy2R
non_real_time_crisis,#California keep lowering the standards and moving towards your own liberal country. That way an earthquake can cutâ€¦ https://t.co/n6wK1ZoQHI
non_real_time_crisis,He cheered up enough to take a selfie during an earthquake so the San Myshuno Express would have a nice photo of hiâ€¦ https://t.co/TtNmj61xKc
non_real_time_crisis,Straight earthquake weather 
non_real_time_crisis,it's about to be an earthquake guys
non_real_time_crisis,"I kept seeing this ""earthquake weather"" stuff.. that shit doesn't exist. The weather can't effect the fucking plates now stfu."
non_real_time_crisis,The imperial palace model is still untenable in the 10 magnitude earthquake   https://t.co/wZBCH2SmbE  via https://t.co/1KvKHL2DbQ
non_real_time_crisis,I've been on edge ever since the earthquake lol
non_real_time_crisis,Extra security at airports after shock reports of Diana's lipstick attack! Also stupid Brexit. https://t.co/4z6T2U09Qw
non_real_time_crisis,aka earthquake weather... https://t.co/7hklUYJqIx
non_real_time_crisis,"In California, your chances of dying in an earthquake are about the same as your chances of being shot by a toddler."
non_real_time_crisis,earthquake drill âœ¨ https://t.co/SJLEFbq4qM
non_real_time_crisis,school // earthquake drill 
non_real_time_crisis,@SwedishSpaceman Aww  â
non_real_time_crisis,"Well, hopefully an earthquake or something else will prove it otherwise next time https://t.co/hhLLQOxXDV"
non_real_time_crisis,Donald is train wreck on a volcano during an earthquake. He's a three yr old who thinks he can stop the world movinâ€¦ https://t.co/PqPAqY56xW
non_real_time_crisis,"After earthquake: Help people who require special assistance, such as infants, children and the elderly or disabled"
non_real_time_crisis,while weak or poor people cry out of atrocity of strong..chair of god trembles..also world trembles resulting earthquake..
non_real_time_crisis,"It gets better: ""the smartphone and social media has caused an earthquake of a magnitude weâ€™ve not seen in a very long time, if ever."""
non_real_time_crisis,He said that the predicted earthquake along the Wasatch fault - https://t.co/vSKkrO07ie
non_real_time_crisis,"you're an earthquake waiting to happen, baby, and i'm just a woman waiting to to be shook"
non_real_time_crisis,a car drives down the street it actually feels like an earthquake. the ground's not actually moving but the sound shakes your body and you'r
non_real_time_crisis,GSIS offers emergency loans for Leyte earthquake victims - https://t.co/8eVRyrPOG3 https://t.co/3VYiVxVDgV
non_real_time_crisis,@absladlovesnick I predict an earthquake up in here
non_real_time_crisis,and now it's raining? na fam this is some earthquake type of weather.
non_real_time_crisis,@jaaastiiinpabi If USC is earthquake proof LSU is War proof
non_real_time_crisis,Oh my gods the road on maisonneuve/portage is HORRIBLE it's like an earthquake rollercoaster
non_real_time_crisis,"During earthquake: If you are in a vehicle, pull over to a clear location and stop. Avoid bridgesoverpasses and power lines if possible"
non_real_time_crisis,EastEnders heartbreak for Mick Carter after shock crash https://t.co/Ok3Rb9Lv3b via @DigitalSpy
non_real_time_crisis,*outside the school building having earthquake drill*  Renzo: Why are you guys not covering your head? The sky might fall  âœŒï¸
non_real_time_crisis,Who is responsible for the cost of #retrofitting in #LosAngeles? @fema @ReadyLA @AIALosAngeles #arch #earthquake https://t.co/kBRgnEdiZr
non_real_time_crisis,"""There will be a huge earthquake and a tsunami of water [United States]..."" #premonitions https://t.co/4IE4snEh34"
non_real_time_crisis,Yellowstone earthquake activity is currently at elevated levels https://t.co/EwnQUUvfMQ
non_real_time_crisis,@TheReal_JDavis making jawns wobble like a bring in a earthquake
non_real_time_crisis,@GElsharief @Deedeebee543 @boxedwater When you live in CA you keep water on hand in case of an earthquake.
non_real_time_crisis,"@yomangi Mangi listen, I am not white lmfao. also FUCK that casual daily earthquake bullshit no thank you."
non_real_time_crisis,ALERT: Polestar Science earthquake window is one week on both sides of the solar eclipse . #AtlanAstromagianAstronomy
real_time_crisis,"Woken up by an earthquake in the middle of the night, and then couldn't get back to sleep. Going to need lots of coffee."
real_time_crisis,An earthquake just woke me up at 1:30am fuck off mother nature
real_time_crisis,So....we just woke up to an earthquake in #Alaska. @FallonGlick felt it. Our friend's dogs are going crazy!  https://t.co/fjZpL0EfAP
real_time_crisis,me and buna getting scared at 3 am bc of an earthquake
real_time_crisis,Small earthquake shaking Harajuku now.
real_time_crisis,"Oh, earthquake woke me up"
real_time_crisis,"Trying to sleep here, earthquake..."
real_time_crisis,love how i was getting ready for bed and then earthquake
real_time_crisis,"Sort of a long earthquake, but not too strong here. Hope the same for those of you in other parts of Japan."
real_time_crisis,Well there's an earthquake happening at this very second here in Tokyo. rip Juno.
real_time_crisis,Most intense earthquake i've experienced in japan so far...that is
real_time_crisis,Omg that was probably the longest earthquake I've ever felt in my life!!
real_time_crisis,Holy fuck that earthquake just woke me straight up
real_time_crisis,Just felt a pretty strong earthquake here in Tokyo
real_time_crisis,"Fffff an earthquake and it's quite big, just right when i'm about to sleep ;;"
real_time_crisis,big midnight earthquake and aftershocks now 
real_time_crisis,I've just gone to bed and a really strong earthquake is happening why why WHY
real_time_crisis,So... woke up seconds before a really strong earthquake SOBRANG SCARY 
real_time_crisis,we just had an earthquake and that makes one on my first and last day in Tokyo wow
real_time_crisis,Much too big earthquake woke me up.
real_time_crisis,that was a sharp earthquake but only lasted like two seconds uwaahhh
real_time_crisis,just lies on my bed while playing tkrb during long ass earthquake
real_time_crisis,That was a long earthquake....
real_time_crisis,So Mother Nature apparently decided to greet me on my birthday with an earthquake..  A pretty strong one..  REALLY? 
real_time_crisis,felt my first earth quake that shit was weird asf
real_time_crisis,This earthquake gave me a tiny panic attack
real_time_crisis,We just had an earthquake... not so tiny.
real_time_crisis,"Just felt an earthquake. Luckily I'm ok, nothing serious, but that still scared the hell out of me."
real_time_crisis,Holy shit I just felt an earthquake woa.
real_time_crisis,... wow that was a super startling earthquake
real_time_crisis,My first earthquake! It's feel so weird
real_time_crisis,I think I just experienced an earthquake?? Honestly now sure 
real_time_crisis,Just felt the house shaking in Tokyo. Been awhile since I felt an earthquake. I hope it wasn't a bad one anywhere on the island. 
real_time_crisis,"@JenniferBorget  #earthquake  Earthquake, now.  From japan."
real_time_crisis,just felt a small earthquake 
real_time_crisis,Woke up to an earthquake! Gosh! #tsukuba
real_time_crisis,Fuck this earthquake was scary
real_time_crisis,Dangerous! An earthquake!
real_time_crisis,3rd earthquake of the summer #Survivor
real_time_crisis,"Now that was a substantial earthquake: big enough to make the bedframe shake against the wall, and to wake up the neighbours."
real_time_crisis,This was a pretty strong and long earthquake.
real_time_crisis,Omg the earthquake.... scare the shit out of me
real_time_crisis,"Ok, just felt my first earthquake. That was interesting"
real_time_crisis,ooh that earthquake was strong enough I jumped out of bed and grabbed my glasses #åœ°éœ‡
real_time_crisis,Lul I'm not surprised that I felt a mini earthquake in Japan
real_time_crisis,Yes. I am tweeting while an #earthquake  is happening and our building is effing swaying like crazy. #tokyo #ginza #japan
real_time_crisis,Everyone okay? We got the earthquake in fukushima but it was weak but my tlist in Tokyo is freaking out a little
real_time_crisis,@ilovehoseoks Wake up to an earthquake is the worst 
real_time_crisis,I just lost my earthquake virginity â•°(*Â´ï¸¶`*)â•¯â™¡
real_time_crisis,That was a big one..  Wonder if Hoonie woke up to this earthquake..
real_time_crisis,Shaken awake by the earthquake lol
real_time_crisis,"oh no !  big earthquake, big earthquake "
real_time_crisis,Wow first earthquake I'm actually awake for and it was so strange
real_time_crisis,Felt my first earthquake here in Tokyo. Get the feeling it won't be my last
real_time_crisis,"Omg that was a quite big ang long earthquake, I was pretty shocked"
real_time_crisis,Is there an earthquake every day in Tokyo because I seem to get one every time? That was a nice 30 second 2am shake!
real_time_crisis,That was one frightening earthquake
real_time_crisis,the full Japanese experience the night before i leave: the biggest earthquake ive felt yet 
real_time_crisis,Big earthquake just happened whilst I was watching a suspense doco. Talk about double mini heart attack.
real_time_crisis,I'm in bed trynna sleep it's 2am and there's a fucking earthquake. Come on Tokyo
real_time_crisis,My first earthquake in Tokyo... Was not amused 
real_time_crisis,Whoa...hello there Japan earthquake. Thanks for waking me out of bed at 2am! â›©
real_time_crisis,Woah... Im ok the 50th floor and I just felt aprettt strong earthquake here in Tokyo. Hope everyone is ok.
real_time_crisis,"Omg an earthquake just happened..... it was so strong, tho....."
real_time_crisis,I thought I was too drunk coz I stumbled as I was standing but then realized that the earthquake was getting stronger lol
real_time_crisis,Wow. Impressive earthquake. It actually woke me up.
real_time_crisis,Wahhhh earthquake in Tokyo!  My hotel room is wobbling! Naturally the first place I go post-quake is twitter
real_time_crisis,Just felt an earthquake. It was a quick 3 second shake and then it was done. #Saitama #Japan
real_time_crisis,Class 4 earthquake just now! At first I thought someone heavy was walking by but then I felt the whole building sway. Been a while!!
real_time_crisis,Midnight earthquake in august.
real_time_crisis,"Woke up to a fairly long moderate earthquake here in Tokyo. That was confusing, whew."
real_time_crisis,just had a little earthquake 
real_time_crisis,scary midnight earthquake in Tokyo...
real_time_crisis,Such a horrible little earthquake at 2:00am. I forget how scary they are
real_time_crisis,"The perks of living in Japan: it's 2am and I was just woken up by an earthquake. As a Brazilian, I'm always a little shook (heh) by these"
real_time_crisis,I just experienced my first ever earthquake 
real_time_crisis,"Earthquake in Shinjuku, could feel the entire hotel moving. #earthquake #earthquakeintokyo #massiveearthqauke #japan"
real_time_crisis,Thanks earthquake for waking me up hsdfghjggfh back to sleep
